ID,TITLE,YEAR,DOI,LANG,JOURNAL,ISSN,QUALIS,JCR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID,ADDRESS_ENTERP_CODE
3330957069068672,Expression of CD64 on Circulating Neutrophils Favoring Systemic Inflammatory Status in Erythema Nodosum Leprosum,2016,10.1371/journal.pntd.0004955,Inglês,PLoS Neglected Tropical Diseases (Online),19352735,A1,4.487,"['SCHMITZ, VERONICA', 'DOS SANTOS, JESSICA BRANDÃO', 'PACHECO, FABIANA DOS SANTOS', 'MACHADO, ALICE DE MIRANDA', 'Nery, José Augusto da Costa', 'HACKER, MARIANA DE ANDREA', 'Anna Maria Sales', 'Pinheiro, Roberta Olmo', 'Euzenir Nunes Sarno', 'PRATA, RHANA BERTO DA SILVA', 'BARBOSA, MAYARA GARCIA DE MATTOS', 'MENDES, MAYARA ABUD', 'BRANDÃO, SHEILA SANTOS', 'Amadeu, Thaís Porto', 'Rodrigues, Luciana Silva', 'FERREIRA, HELEN', 'COSTA, FABRÍCIO DA MOTA RAMALHO']","['1', '10', '11', '12', '13', '14', '15', '16', '17', '2', '3', '4', '5', '6', '7', '8', '9']",17,"['', '', '', '', '7689535466910445', '', '6173544860179850', '', '', '', '', '', '', '6782867090133372', '5102913200337840', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Cell-type deconvolution with immune pathways identifies gene networks of host defense and immunopathology in leprosy,2016,10.1172/jci.insight.88843,Inglês,JCI Insight,23793708,A1,6.014,"['INKELES, MEGAN S.', 'Rea, Thomas H.', 'Ochoa, Maria T.', 'IRUELA-ARISPE, M. LUISA', 'SWINDELL, WILLIAM R.', 'OTTENHOFF, TOM H.M.', 'GELUK, ANNEMIEKE', 'BLOOM, BARRY R.', 'PELLEGRINI, MATTEO', 'Modlin, Robert L.', 'TELES, ROSANE M.B.', 'POULDAR, DELILA', 'ANDRADE, PRISCILA R.', 'MADIGAN, CRESSIDA A.', 'LOPEZ, DAVID', 'AMBROSE, MIKE', 'NOURSADEGHI, MAHDAD', 'Euzenir Nunes Sarno']","['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '2', '3', '4', '5', '6', '7', '8', '9']",9,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,DNA Sensing via TLR-9 Constitutes a Major Innate Immunity Pathway Activated during Erythema Nodosum Leprosum,2016,10.4049/jimmunol.1600042,Inglês,The Journal of Immunology (1950),00221767,A1,-99,"['DIAS, A. A.', 'Jose Augusto da Costa Nery', 'Euzenir Nunes Sarno', 'Geraldo Moura Batista Pereira', 'Maria Cristina Vidal Pessolani', 'SILVA, C. O.', 'SANTOS, J. P. S.', 'BATISTA-SILVA, L. R.', 'ACOSTA, C. C. D.', 'Amanda Nogueira Brum Fontes', 'Pinheiro, R. O.', 'Lara, F. A.', 'Alice de Miranda Machado']","['1', '10', '11', '12', '13', '2', '3', '4', '5', '6', '7', '8', '9']",11,"['', '7689535466910445', '', '4994187811801397', '3751433613018861', '', '', '', '', '1502863665681560', '9566937878121978', '8668020050326114', '3498257719282247']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,"Role of TEFFECTOR/MEMORY Cells, TBX21 Gene Expression and T-Cell Homing Receptor on Type 1 Reaction in Borderline Lepromatous Leprosy Patients",2016,10.1371/journal.pone.0164543,Inglês,Plos One,19326203,A1,2.776,"['DOS SANTOS, LUCIANA NAHAR', 'DA SILVA, PEDRO HENRIQUE LOPES', 'ALVIM, IRIS MARIA PEIXOTO', 'Nery, José Augusto da Costa', 'LARA, FLÁVIO ALVES', 'Euzenir Nunes Sarno', 'ESQUENAZI, DANUZA']","['1', '2', '3', '4', '5', '6', '7']",6,"['', '', '', '7689535466910445', '8668020050326114', '', '5719167689718308']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Impact of a Reference Center on Leprosy Control under a Decentralized Public Health Care Policy in Brazil,2016,10.1371/journal.pntd.0005059,Inglês,PLoS Neglected Tropical Diseases (Online),19352735,A1,4.487,"['BARBIERI, RAQUEL RODRIGUES', 'Anna Maria Sales', 'Hacker, Mariana Andrea', 'Nery, José Augusto da Costa', 'Nádia Cristina Duppre', 'MACHADO, ALICE DE MIRANDA', 'Moraes, Milton Ozório', 'Euzenir Nunes Sarno']","['1', '2', '3', '4', '5', '6', '7', '8']",8,"['', '6173544860179850', '0204017405131431', '7689535466910445', '4490366684237895', '', '7613118931773416', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Response to Comment on -DNA Sensing via TLR-9 Constitutes a Major Innate Immunity Pathway Activated during Erythema Nodosum Leprosum-,2016,10.4049/jimmunol.1601713,Inglês,The Journal of Immunology (1950),00221767,A1,-99,"['PEREIRA, GERALDO M. B.', 'Pessolani, Maria Cristina V.', 'Euzenir Nunes Sarno']","['1', '2', '3']",3,"['4994187811801397', '3751433613018861', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Corticosteroid therapy in borderline tuberculoid leprosy patients co-infected with HIV undergoing reversal reaction: a clinical study,2016,,Português,Leprosy Review,03057518,B2,-99,"['Pedro José Secchin-de-Andrade', 'Mariana de Andrea Vilas Boas Hacker', 'Anna Maria Sales', 'Felipe Dalve-Garcia', 'José Augusto da Costa Nery', 'Vinicius Martins Menezes', 'Euzenir Nunes Sarno', 'Euzenir Nunes Sarno']","['1', '2', '3', '4', '5', '6', '7', '8']",7,"['', '0204017405131431', '6173544860179850', '', '7689535466910445', '', '3330957069068672', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Type 1 reaction in leprosy patients corresponds with a decrease in pro-resolving and an increase in pro-inflammatory lipid mediators,2016,10.1093/infdis/jiw541,Inglês,The Journal of Infectious Diseases,00221899,A1,-99,"['Silva, Carlos A.M.', 'BELISLE, JOHN T.', 'WEBB, KRISTOFOR', 'ANDRE, BARBARA G.', 'MARQUES, MARIA ANGELA DE MELLO', 'DE CARVALHO, FERNANDA MARQUES', 'DE MACEDO, CRISTIANA SANTOS', 'Pinheiro, Roberta Olmo', 'Euzenir Nunes Sarno', 'Pessolani, Maria Cristina Vidal']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",8,"['7943968215521725', '', '', '', '', '', '', '', '', '3751433613018861']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Demyelination in perpheral nerves: Much to learn from leprosy,2016,,Português,Jounal of Multiple Sclerosis,23760389,XX,-99,"['Bruno de Siqueira Mietto', 'Priscila Ribeiro Andrade', 'Euzenir Nunes Sarno']","['1', '2', '3']",3,"['', '7453525500391191', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Autophagy Is an Innate Mechanism Associated with Leprosy Polarization,2017,10.1371/journal.ppat.1006103,Inglês,PLoS Pathogens (Online),15537374,A1,6.463,"['SILVA, BRUNO JORGE DE ANDRADE', 'Euzenir Nunes Sarno', 'Pinheiro, Roberta Olmo', 'BARBOSA, MAYARA GARCIA DE MATTOS', 'ANDRADE, PRISCILA RIBEIRO', 'FERREIRA, HELEN', 'Nery, José Augusto da Costa', 'CÔRTE-REAL, SUZANA', 'DA SILVA, GILBERTO MARCELO SPERANDIO', 'ROSA, PATRICIA SAMMARCO', 'FABRI, MARIO']","['1', '10', '11', '2', '3', '4', '5', '6', '7', '8', '9']",10,"['4180665684072281', '', '', '', '', '', '7689535466910445', '', '', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Multibacillary leprosy by population groups in Brazil: Lessons from an observational study,2017,10.1371/journal.pntd.0005364,Inglês,PLoS Neglected Tropical Diseases (Online),19352735,A1,4.487,"['NOBRE, MAURICIO LISBOA', 'Illarramendi, Ximena', 'DUPNIK, KATHRYN MARGARET', 'HACKER, MARIANA DE ANDREA', 'Nery, José Augusto da Costa', 'JERÔNIMO, SELMA MARIA BEZERRA', 'Euzenir Nunes Sarno']","['1', '2', '3', '4', '5', '6', '7']",7,"['', '5367049385539023', '', '', '7689535466910445', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Interruption of persistent exposure to leprosy combined or not with recent BCG vaccination enhances the response to Mycobacterium leprae specific antigens,2017,10.1371/journal.pntd.0005560,Inglês,PLoS Neglected Tropical Diseases,19352735,A1,4.487,"['DE CARVALHO, FERNANDA MARQUES', 'Rodrigues, Luciana Silva', 'Nádia Cristina Duppre', 'ALVIM, IRIS MARIA PEIXOTO', 'Ribeiro-Alves, Marcelo', 'Pinheiro, Roberta Olmo', 'Euzenir Nunes Sarno', 'Pessolani, Maria Cristina Vidal', 'PEREIRA, GERALDO MOURA BATISTA']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",7,"['', '5102913200337840', '4490366684237895', '', '0624356036290682', '', '', '3751433613018861', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Elevated Pentraxin-3 Concentrations in Patients With Leprosy: Potential Biomarker of Erythema Nodosum Leprosum,2017,10.1093/infdis/jix267,Inglês,JOURNAL OF INFECTIOUS DISEASES,00221899,A1,-99,"['MENDES, MAYARA ABUD', 'Pinheiro, Roberta Olmo', 'Elizabeth Pereira Sampaio', 'Euzenir Nunes Sarno', 'SCHMITZ, VERONICA', 'DE CARVALHO, DANIEL SERRA', 'Amadeu, Thaís Porto', 'SILVA, BRUNO JORGE DE ANDRADE', 'PRATA, RHANA BERTO DA SILVA', 'DA SILVA, CAMILA OLIVEIRA', 'FERREIRA, HELEN', 'HACKER, MARIANA DE ANDREA', 'NERY, JOSÉ AUGUSTO COSTA']","['1', '10', '11', '12', '13', '2', '3', '4', '5', '6', '7', '8', '9']",12,"['', '', '8058296962302730', '', '', '', '6782867090133372', '4180665684072281', '', '', '', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,"Indoleamine 2,3-dioxygenase and iron are required for Mycobacterium leprae survival",2017,10.1016/j.micinf.2017.06.006,Inglês,MICROBES AND INFECTION,12864579,A3,2.669,"['DE MATTOS BARBOSA, MAYARA GARCIA', 'DA COSTA NERY, JOSÉ AUGUSTO', 'ROSA, PATRICIA SAMMARCO', 'BOZZA, MARCELO TORRES', 'LARA, FLÁVIO ALVES', 'Moraes, Milton Ozório', 'SCHMITZ, VERONICA', 'Euzenir Nunes Sarno', 'Pinheiro, Roberta Olmo', 'DA SILVA PRATA, RHANA BERTO', 'ANDRADE, PRISCILA RIBEIRO', 'FERREIRA, HELEN', 'DE ANDRADE SILVA, BRUNO JORGE', 'DA PAIXÃO DE OLIVEIRA, JÉSSICA ARAÚJO', 'ASSIS, TAYNÁ QUINTELLA', 'DE TOLEDO-PINTO, THIAGO GOMES', 'DE LIMA BEZERRA, OHANNA CAVALCANTI']","['1', '10', '11', '12', '13', '14', '15', '16', '17', '2', '3', '4', '5', '6', '7', '8', '9']",16,"['', '', '', '', '8668020050326114', '7613118931773416', '', '', '', '', '', '', '', '', '', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Cross-cultural adaptation of the EMIC Stigma Scale for people with leprosy in Brazil,2017,10.11606/s1518-8787.2017051000167,Português,REVISTA DE SAÚDE PÚBLICA (ONLINE),15188787,A1,1.968,"['MORGADO, FABIANE FROTA DA ROCHA', 'SILVEIRA, ERIKA MARIA KOPP XAVIER DA', 'Anna Maria Sales', 'NASCIMENTO, LILIAN PINHEIRO RODRIGUES DO', 'Euzenir Nunes Sarno', 'Nery, José Augusto da Costa', 'OLIVEIRA, ALDAIR J', 'Illarramendi, Ximena']","['1', '2', '3', '4', '5', '6', '7', '8']",5,"['', '', '6173544860179850', '', '', '7689535466910445', '', '5367049385539023']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Genetic polymorphisms of the IL6 and NOD2 genes are risk factors for inflammatory reactions in leprosy,2017,10.1371/journal.pntd.0005754,Inglês,PLoS Neglected Tropical Diseases,19352735,A1,4.487,"['SALES-MARQUES, CAROLINNE', 'Euzenir Nunes Sarno', 'PACHECO, ANTONIO GUILHERME', 'Moraes, Milton Ozório', 'CARDOSO, CYNTHIA CHESTER', 'ALVARADO-ARNEZ, LUCIA ELENA', 'ILLARAMENDI, XIMENA', 'Anna Maria Sales', 'HACKER, MARIANA DE ANDRÉA', 'BARBOSA, MAYARA GARCIA DE MATTOS', 'Nery, José Augusto da Costa', 'Pinheiro, Roberta Olmo']","['1', '10', '11', '12', '2', '3', '4', '5', '6', '7', '8', '9']",10,"['', '', '', '7613118931773416', '', '', '', '6173544860179850', '', '', '7689535466910445', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,The impact of Erythema Nosum Leprosum on health related quality of life in Rio de Janeiro,2017,,Inglês,LEPROSY REVIEW,03057518,B2,-99,"['Anna  Maria Sales', 'Ximena Illarramendi', 'WALKER, STEPHEN L.', 'Diana L. Williams', 'Euzenir Nunes Sarno', 'Jose Augusto C. Nery']","['1', '2', '3', '4', '5', '6']",5,"['6173544860179850', '5367049385539023', '', '', '', '7689535466910445']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Multibacillary leprosy and the elderly: a field for further research,2017,,Inglês,LEPROSY REVIEW,03057518,B2,-99,"['Mauricio Lisboa Nobre', 'Francianne Medeiros Amorim', 'Márcia Célia Freitas de Souza', 'Fernanda Saloum de Neves-Manta', 'Danuza de Almeida Esquenazi', 'Euzenir Nunes Sarno', 'Selma Maria Bezerra Jeronimo']","['1', '2', '3', '4', '5', '6', '7']",6,"['', '', '', '', '', '', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
3330957069068672,Innate Immune Responses in Leprosy,2018,10.3389/fimmu.2018.00518,Português,Frontiers in Immunology,16643224,A2,4.716,"['Pinheiro, Roberta Olmo', 'SCHMITZ, VERONICA', 'SILVA, BRUNO JORGE DE ANDRADE', 'DIAS, ANDRÉ ALVES', 'DE SOUZA, BEATRIZ JUNQUEIRA', 'DE MATTOS BARBOSA, MAYARA GARCIA', 'DE ALMEIDA ESQUENAZI, DANUZA', 'Pessolani, Maria Cristina Vidal', 'Euzenir Nunes Sarno']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",9,"['', '', '4180665684072281', '', '', '', '', '3751433613018861', '']",Euzenir Nunes Sarno,Sarno,"SARNO, E. N.;Sarno, Euzenir N.;Sarno, Euzenir Nunes;Sarno, Euzenir&nbsp;N.;Sarno, Euzenir N;SARNO, E.N.;EN, SARNO;NUNES SARNO, EUZENIR;SARNO, EUZENIR;Sarno EN;EN, Euzenir;Euzenir M. Sarno;Sarno, Euzenir M;SARNO, EUZENIR M.",Rio de Janeiro,RJ,"Médica, patologista, professora de patologia, fisiopatologia e pesquisadora. Experiência maior em patologia e imunopatologia de doenças infecciosas, entre elas hepatite B, lepra e tuberculose. Nos últimos anos dedica-se à pesquisa na área de imunopatologia e neuropatologia da hanseníase.",20-07-2024,Fundação Oswaldo Cruz,,003900000001
